,changes,deg_changes,rounded,modulo
0,-0.8061460164845977,-46.18876441585114,-45,315
1,0.7829388367654654,44.85909096354326,45,45
2,0.411454810961404,23.574624128441574,25,25
3,-0.7840148356259519,-44.92074115701002,-45,315
4,0.03933831811386468,2.253919601067483,0,0
5,0.23096435780006574,13.233282919893222,15,15
6,5.54247576582363,317.5604694352328,320,320
7,0.13754090909266747,7.880513601402376,10,10
8,0.11591847477672684,6.641639372300136,5,5
9,-1.1150490907162087,-63.88760684793883,-65,295
10,-0.25781711135832985,-14.77183236708666,-15,345
11,-0.35699391700051764,-20.45424475597327,-20,340
12,0.5132366604352849,29.406294534330787,30,30
13,-0.6591153730970785,-37.7645290906532,-40,320
14,-0.5391743992395992,-30.892417497930698,-30,330
