,changes,deg_changes,rounded,modulo
0,3.7209623913204606,213.19544074956866,215,215
1,2.338260888553743,133.97248031463923,135,135
2,5.070109524224568,290.4958774071496,290,290
3,4.336808071724295,248.48079906807095,250,250
4,5.92595156626851,339.5320143461254,340,340
5,3.1449646826736806,180.19320303490213,180,180
6,0.7421726384079188,42.52335985086269,45,45
7,4.6270826156455245,265.11230533484223,265,265
8,-2.7129143896204133,-155.4385447055595,-155,205
9,1.6512909390711656,94.61200155697216,95,95
10,1.3345097200727447,76.4617746793532,75,75
11,6.065877207616644,347.5491630410347,350,350
12,3.6688440981425776,210.2092825150505,210,210
13,3.267230088232698,187.19849475388918,185,185
14,4.071209678222445,233.26313207496003,235,235
15,0.9731103258738574,55.75511467317222,55,55
16,-0.8992197760195757,-51.52149802062088,-50,310
17,5.518602402935525,316.1926264989602,315,315
18,0.8686635665336833,49.77075617916163,50,50
19,3.305017589851734,189.36355911500368,190,190
20,1.8152071880703153,104.00371081823894,105,105
21,0.1638564874730728,9.388285178045315,10,10
22,2.6819376047140695,153.66370566754145,155,155
23,3.169513174678295,181.59972802017717,180,180
24,1.4235921271853147,81.56582063576964,80,80
25,1.5951829294435904,91.39724940843271,90,90
26,0.2360649719649861,13.525526584467803,15,15
